trial_num,left_pwm,right_pwm,time_duration,model_pos_x_start,model_pos_y_start,theta_start,model_pos_x_final,model_pos_y_final,theta_final
1,160,15,1000,262.9668,318.7327880859375,82.93353945777295,332.2544,574.8495483398438,67.58359119622098
2,180,101,200,331.9976,574.4237670898438,67.5796207533131,348.70975,579.5498657226562,6.583088226358208
3,160,15,500,348.51917,581.1268920898438,6.579072542655455,490.32217,598.5613403320312,0.5721270283826051
4,180,101,200,490.32217,598.5613403320312,1.2570678996483227,501.15475,589.6163940429688,-50.67386238898922
5,160,15,1000,499.75092,589.453857421875,-49.26841389101936,649.72516,366.6138916015625,-64.71463276505378
6,83,85,200,648.6174,367.4697265625,-64.37897183599443,642.4825,375.72161865234375,-11.70157571195305
7,160,15,500,642.78815,375.32196044921875,-11.688502559211386,779.66614,345.0106201171875,-19.786912503891564
