trial_num,sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
1,4.943,120,85,449.1967,168.547607421875,93.33455808280645
1,5.041,120,85,449.04453,170.3416748046875,91.9383432117621
1,5.116,120,85,449.04453,170.3416748046875,91.9383432117621
1,5.15,120,85,449.04453,170.3416748046875,91.9383432117621
1,5.236,120,85,449.26428,209.70465087890625,88.29742846762603
1,5.335,120,85,451.01953,236.9322509765625,84.31044436310172
1,5.416,120,85,451.01953,236.9322509765625,84.31044436310172
1,5.475,120,85,454.18842,265.65533447265625,80.93563028701206
1,5.576,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.648,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.718,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.751,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.787,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.88,120,85,458.10245,285.27606201171875,80.11909356840087
1,5.941,120,85,476.72415,365.01849365234375,72.35003578803692
1,6.017,120,85,476.72415,365.01849365234375,72.35003578803692
1,6.05,120,85,476.72415,365.01849365234375,72.35003578803692
1,6.086,120,85,476.72415,365.01849365234375,72.35003578803692
1,6.179,120,85,476.72415,365.01849365234375,72.35003578803692
1,6.237,120,85,501.28156,426.94976806640625,65.0930389761472
1,6.339,120,85,501.28156,426.94976806640625,65.0930389761472
1,6.398,120,85,518.732,460.87420654296875,60.97436532816198
1,6.528,120,85,531.54065,485.55322265625,57.78975874015646
1,6.604,120,85,531.54065,485.55322265625,57.78975874015646
1,6.676,120,85,531.54065,485.55322265625,57.78975874015646
1,6.732,120,85,558.0624,525.2865600585938,53.83528412608485
1,6.805,120,85,558.0624,525.2865600585938,53.83528412608485
1,6.861,120,85,575.33484,550.1830444335938,52.00316082036235
