num_trial,sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
59,83.084,83,90,424.36914,561.9891357,-175.8851456
59,83.178,83,90,436.0794,562.5286865,-165.1950726
59,83.253,83,90,436.0794,562.5286865,-165.1950726
59,83.349,83,90,456.8696,570.9312744,-144.528029
60,83.988,180,90,484.5446,597.9749756,-110.5741699
60,84.069,180,90,484.86783,597.5187378,-110.5897215
60,84.173,180,90,482.29382,594.1155396,-114.9296208
60,84.276,180,90,482.29382,594.1155396,-114.9296208
60,84.338,180,90,468.18878,575.6917725,-135.9389307
60,84.464,180,90,454.07928,567.883606,-149.1817673
60,84.569,180,90,437.1155,561.3612061,-164.4041426
60,84.671,180,90,427.4674,561.4425049,-172.9457939
60,84.77,180,90,416.43304,561.5354614,175.6924499
60,84.866,180,90,399.53046,566.8029175,161.7291703
60,84.99,180,90,387.2959,574.2112427,146.022812
60,85.097,180,90,378.97903,581.8917236,134.1128273
60,85.171,180,90,378.97903,581.8917236,134.1128273
60,85.265,180,90,367.34818,601.2000732,111.7902027
60,85.359,180,90,364.69867,616.3995361,97.42229288
60,85.455,180,90,365.0931,626.4057617,87.62523885
61,86.092,83,85,375.58124,657.6379395,53.38767568
61,86.213,83,85,375.82864,657.2780762,53.41488913
62,86.941,180,101,372.7919,652.8575439,103.2520803
62,87.042,180,101,372.9557,653.9086914,103.7425291
63,87.726,83,85,376.9592,662.4451904,52.34806069
63,87.832,83,85,376.9592,662.4451904,52.34806069
64,88.465,180,101,374.1654,657.6546021,103.219025
64,88.569,180,101,374.1654,657.6546021,103.219025
64,88.629,180,101,374.67877,658.1818237,100.8300825
65,89.317,83,85,378.34015,667.2629395,45.8906233
65,89.41,83,85,377.98053,667.7855225,45.92957221
65,89.546,83,85,375.52878,664.0726318,66.53062574
66,90.209,180,101,377.51874,656.543335,125.8194765
66,90.334,180,101,375.5943,656.0323486,124.2083458
66,90.434,180,101,374.12448,662.4790649,105.5044112
67,91.066,83,85,376.89615,670.5095215,52.5396757
67,91.164,83,85,376.89615,670.5095215,52.5396757
67,91.291,83,85,374.40326,666.930603,75.25320905
67,91.428,83,85,372.7069,662.4959717,102.8625239
68,92.084,180,101,377.00946,656.0157471,166.4507562
68,92.217,180,101,373.81467,658.1782837,160.5650912
68,92.298,180,101,373.81467,658.1782837,160.5650912
68,92.39,180,101,369.87134,662.5298462,123.2908145
69,93.046,83,85,372.86765,671.8251953,61.3214801
69,93.186,83,85,371.21533,670.5789795,69.0291968
69,93.342,83,85,370.3788,664.666626,106.7412631
69,93.442,83,85,371.28918,662.5129395,134.2465806
70,94.074,180,101,378.41245,657.6046143,-167.3820886
70,94.17,180,101,378.30582,657.7697144,-167.3312458
70,94.291,180,101,371.33334,657.6879883,172.7068103
70,94.394,180,101,367.05154,660.9539185,147.8434527
70,94.5,180,101,365.36905,663.9348755,126.1765263
71,95.164,83,85,365.54922,669.0324097,67.65786186
71,95.258,83,85,365.54922,669.0324097,67.65786186
71,95.333,83,85,365.54922,669.0324097,67.65786186
71,95.428,83,85,364.1636,665.821167,89.86768635
71,95.548,83,85,365.63382,660.9707642,120.0473567
71,95.656,83,85,367.08423,657.7379761,149.3508021
71,95.754,83,85,367.08423,657.7379761,167.4278763
72,96.443,180,101,378.41245,657.6046143,-134.4587243
72,96.545,180,101,377.24445,657.262207,-134.4713986
72,96.678,180,101,374.17905,656.0489502,-153.6118471
72,96.776,180,101,368.83612,655.7457886,-179.1361374
72,96.87,180,101,364.7739,658.2982178,164.7943966
72,97.003,180,101,361.94324,660.2906494,134.877839
73,97.664,83,85,361.18774,669.2440796,73.55851312
73,97.8,83,85,361.26852,670.7005615,76.16576877
73,97.897,83,85,361.64163,665.4879761,102.2677654
73,97.974,83,85,361.64163,665.4879761,102.2677654
73,98.025,83,85,361.9245,661.9006348,129.7370875
73,98.124,83,85,363.04364,660.6390381,150.8451066
73,98.264,83,85,367.08423,657.7379761,176.8929601
74,98.894,180,101,377.7322,661.0061035,-119.2921751
74,99.048,180,101,375.18738,662.9852295,-126.2510838
74,99.146,180,101,371.31863,659.2950439,-151.1614667
74,99.251,180,101,367.60455,658.2649536,-167.5059884
74,99.385,180,101,361.6439,659.0452271,165.0127045
74,99.485,180,101,359.9424,662.6483765,136.5474065
74,99.559,180,101,359.9424,662.6483765,136.5474065
75,100.255,83,85,360.16373,670.348938,64.35383386
75,100.319,83,85,360.16373,670.348938,64.35383386
75,100.376,83,85,360.16373,670.348938,64.35383386
75,100.471,83,85,357.28836,667.1559448,77.69912086
75,100.576,83,85,357.10434,662.682312,105.2788309
75,100.671,83,85,357.12445,661.0718994,123.4314379
75,100.8,83,85,359.99954,657.8213501,153.7769262
75,100.893,83,85,361.75333,655.8371582,-179.0959226
75,100.996,83,85,365.68442,656.1484375,-159.3091955
76,101.627,180,101,373.2513,659.8052368,-103.2755324
76,101.76,180,101,372.7211,660.8865356,-105.3208581
76,101.859,180,101,368.5165,656.1152344,-126.1827847
76,101.954,180,101,367.43628,654.1602173,-145.0891331
76,102.084,180,101,361.45367,654.5929565,-169.1215488
76,102.214,180,101,355.76764,656.2645874,164.0187071
76,102.321,180,101,352.928,657.2794189,132.0824546
76,102.417,180,101,352.77966,661.2734985,116.4274128
77,103.107,83,85,355.623,667.5380249,55.35899605
77,103.212,83,85,355.28445,668.0598755,55.39986467
77,103.342,83,85,352.82437,664.3450317,77.9246837
77,103.509,83,85,352.88962,659.5130005,115.7377413
77,103.611,83,85,354.3504,656.281189,146.1208648
77,103.707,83,85,354.37155,654.6755371,165.8267094
77,103.807,83,85,359.2043,652.293457,-177.4552107
77,103.907,83,85,362.88757,652.9724731,-149.7764311
78,104.539,180,101,368.71558,660.5748901,-93.9014578
78,104.637,180,101,368.46915,660.9370728,-94.67594869
78,104.762,180,101,367.65005,657.0041504,-104.3787093
78,104.858,180,101,364.54935,652.586792,-128.2038467
78,104.962,180,101,361.4721,652.9888916,-145.6548887
78,105.087,180,101,357.2449,651.4351196,-171.1048484
78,105.189,180,101,352.6474,653.611084,162.2191703
78,105.289,180,101,350.43607,654.378479,144.1621438
78,105.42,180,101,348.68005,656.3476563,112.280357
79,106.084,83,85,353.36215,665.2324219,50.38066375
79,106.203,83,85,352.80258,665.9581299,52.62290634
79,106.342,83,85,350.02945,661.156189,77.41409881
79,106.436,83,85,350.09784,656.3310547,106.3494655
79,106.542,83,85,350.1206,654.7250977,125.2976019
79,106.67,83,85,351.55994,653.1039429,154.913679
79,106.771,83,85,355.84998,649.8494873,-179.0571504
79,106.877,83,85,360.3405,649.427124,-159.7864033
79,107.011,83,85,364.54935,652.586792,-130.3128169
80,107.733,180,101,367.0679,659.3453369,-75.18575863
80,107.829,180,101,367.05154,660.9539185,-75.80986855
80,107.907,180,101,367.05154,660.9539185,-75.80986855
80,107.967,180,101,367.3307,657.3731689,-96.70146477
80,108.092,180,101,364.5668,650.9832153,-120.9611136
80,108.167,180,101,364.5668,650.9832153,-120.9611136
80,108.263,180,101,359.01724,647.8639526,-156.1553286
80,108.357,180,101,354.7014,647.887085,176.9517766
80,108.458,180,101,350.74942,649.1914063,159.6236499
80,108.588,180,101,348.97083,652.7584229,129.9206798
80,108.667,180,101,348.97083,652.7584229,129.9206798
81,109.315,83,85,351.42645,662.750061,50.9549772
81,109.42,83,85,351.40414,664.3620605,51.53349579
81,109.54,83,85,347.23825,657.9716187,73.38369988
81,109.68,83,85,347.55374,652.7740479,102.3059919
81,109.776,83,85,348.44952,650.4545898,130.535462
81,109.876,83,85,348.79636,648.3296509,151.6970848
81,110.002,83,85,351.89368,646.3170166,177.7432985
81,110.101,83,85,357.30493,646.6331177,-154.3317028
81,110.185,83,85,357.30493,646.6331177,-154.3317028
81,110.238,83,85,361.50894,649.7844849,-125.6007706
81,110.337,83,85,362.56827,651.8937988,-107.7688392
82,110.995,180,101,364.1738,656.3207397,-53.86435964
82,111.129,180,101,364.26816,656.1650391,-57.22590511
82,111.264,180,101,366.80835,651.8449097,-79.55080706
82,111.36,180,101,366.0323,646.1644897,-105.0378456
82,111.461,180,101,364.0542,645.4795532,-122.1425756
82,111.589,180,101,360.18893,641.8103638,-147.4128275
82,111.669,180,101,360.18893,641.8103638,-147.4128275
82,111.759,180,101,354.54013,641.8737183,176.1306084
82,111.858,180,101,350.27945,643.5174561,149.1534728
82,111.961,180,101,348.84277,645.1309204,130.0096794
82,112.061,180,101,347.40485,646.7457886,109.5887405
83,112.714,83,85,350.14334,653.1203613,46.58828802
83,112.811,83,85,349.79346,655.2484131,51.57992681
83,112.918,83,85,348.95847,652.583252,69.52302144
83,113.013,83,85,348.4735,648.8535767,89.3470627
83,113.112,83,85,349.08752,644.7478638,119.0052776
83,113.209,83,85,348.88342,642.894043,136.2240594
83,113.333,83,85,350.32468,640.3261719,165.9026048
83,113.434,83,85,354.25876,639.2102051,-165.937828
83,113.542,83,85,359.11496,639.8844604,-149.2078865
83,113.672,83,85,362.66144,643.8989868,-120.9736417
83,113.797,83,85,364.03613,647.0772095,-95.25832191
84,114.394,180,101,364.3029,652.9560547,-39.78190143
84,114.475,180,101,364.3029,652.9560547,-39.78190143
84,114.525,180,101,364.5668,650.9832153,-41.46537861
84,114.632,180,101,365.7517,649.7357178,-58.29602273
84,114.761,180,101,365.80203,644.9389038,-82.03081423
84,114.836,180,101,365.80203,644.9389038,-82.03081423
84,114.927,180,101,364.44135,640.1687012,-115.9496551
84,115.024,180,101,361.65573,637.0150757,-144.0492121
84,115.13,180,101,357.42456,637.0618286,-160.110337
84,115.258,180,101,352.8708,637.6334839,172.7832757
84,115.391,180,101,348.83853,640.4801636,148.0826085
84,115.486,180,101,347.15744,642.477356,117.2865978
84,115.562,180,101,347.15744,642.477356,117.2865978
85,116.234,83,85,350.18878,649.9145508,43.84388292
85,116.352,83,85,350.43344,649.5350952,43.87616631
85,116.448,83,85,347.08405,647.2698364,64.7340996
85,116.542,83,85,346.28293,643.1795654,86.26606018
85,116.673,83,85,344.989,640.0583496,112.4216555
85,116.774,83,85,346.1353,637.1865234,143.4126407
85,116.869,83,85,348.98154,635.5637817,160.9889971
85,117.002,83,85,351.82507,633.942688,-169.2775256
85,117.131,83,85,358.03003,633.1547852,-144.7189072
85,117.235,83,85,360.5457,638.2748413,-116.2091471
85,117.337,83,85,361.2887,640.7251587,-99.38554551
85,117.47,83,85,361.23132,645.5114746,-72.58998702
86,118.127,180,101,355.84998,649.8494873,-14.92730545
86,118.255,180,101,356.08292,649.6466064,-17.2687333
86,118.349,180,101,359.03683,646.265625,-38.39426569
86,118.458,180,101,361.5641,644.9868774,-58.00043027
86,118.591,180,101,361.91992,641.4429932,-81.40216454
86,118.719,180,101,361.63742,638.6070557,-108.4831256
86,118.838,180,101,359.42044,634.7282104,-135.0977456
86,118.959,180,101,354.34558,632.8482666,-161.3360002
86,119.078,180,101,349.0046,633.9735107,171.9896343
86,119.218,180,101,344.72354,637.2020874,144.779812
86,119.315,180,101,344.6741,640.3892212,115.572758
86,119.414,180,101,343.23584,642.0004272,96.17917955
87,120.107,83,85,349.1119,647.9887695,35.99099775
87,120.212,83,85,350.45624,647.9331055,36.92794556
87,120.339,83,85,345.99,646.7619019,58.87792768
87,120.475,83,85,346.06274,641.96875,87.83997683
87,120.563,83,85,344.96817,636.8117676,116.9599328
87,120.666,83,85,346.1353,637.1865234,136.7436529
87,120.801,83,85,347.27936,634.513855,165.9291965
87,120.882,83,85,347.27936,634.513855,165.9291965
87,120.97,83,85,354.64496,633.9118042,-157.1380725
87,121.063,83,85,360.69348,636.1120605,-129.8199573
87,121.161,83,85,360.01453,636.7665405,-111.8440601
87,121.272,83,85,361.2887,640.7251587,-94.71471256
87,121.432,83,85,361.883,644.6332397,-60.852382
88,122.125,180,101,354.68018,649.4888306,0.901909753
88,122.205,180,101,354.68018,649.4888306,0.901909753
88,122.265,180,101,356.0955,649.4733887,-8.274630788
88,122.355,180,101,356.0955,649.4733887,-8.274630788
88,122.392,180,101,356.0955,649.4733887,-8.274630788
88,122.45,180,101,361.77768,646.3793945,-49.909011
88,122.546,180,101,363.2416,642.9985962,-65.71120791
88,122.651,180,101,362.6986,640.7094116,-92.66690724
88,122.747,180,101,361.5551,638.7523804,-109.0639922
88,122.845,180,101,360.1848,635.5826416,-125.1467443
88,122.94,180,101,357.38782,634.0212402,-152.894693
88,123.046,180,101,353.50284,631.9503784,-170.0353482
88,123.178,180,101,348.66473,636.0886841,162.5396364
88,123.273,180,101,346.3802,636.7969971,131.7709228
88,123.384,180,101,346.11115,638.7793579,114.8562021
88,123.501,180,101,345.74545,642.4931641,87.16871069
89,124.224,83,85,351.30106,648.8212891,24.68169821
89,124.327,83,85,352.39902,648.4462891,25.42598843
89,124.451,83,85,347.6493,646.362793,49.2834531
89,124.591,83,85,346.0564,642.9259033,78.15546035
89,124.691,83,85,344.91852,640.0007935,107.4601941
89,124.791,83,85,344.74823,635.6103516,126.1056138
89,124.898,83,85,344.74823,635.6103516,126.1056138
89,124.958,83,85,347.59418,633.9888916,166.7446246
89,125.085,83,85,351.84705,632.3536987,-166.9174876
89,125.165,83,85,351.84705,632.3536987,-166.9174876
89,125.261,83,85,358.85443,635.4553223,-129.8771805
89,125.387,83,85,360.2078,640.2159424,-103.3207463
89,125.477,83,85,362.16693,641.0654297,-77.23990842
89,125.586,83,85,360.4166,643.0286865,-58.93857718
89,125.72,83,85,359.01724,647.8639526,-33.15866092
90,126.381,180,101,348.7424,646.8711548,30.98702505
90,126.505,180,101,347.05954,648.8696899,27.47216229
90,126.603,180,101,356.16724,649.4993286,4.799459622
90,126.688,180,101,356.16724,649.4993286,4.799459622
90,126.748,180,101,358.69922,648.2164307,-20.19643894
90,126.842,180,101,360.13226,646.6009521,-36.98535605
90,126.973,180,101,363.2416,642.9985962,-63.8991969
90,127.072,180,101,362.946,640.3314819,-88.01394669
90,127.171,180,101,363.06586,636.9995117,-106.5692407
90,127.278,180,101,363.06586,636.9995117,-106.5692407
90,127.314,180,101,363.06586,636.9995117,-106.5692407
90,127.369,180,101,357.38782,634.0212402,-149.8090669
90,127.465,180,101,353.23508,633.9272461,-166.9159172
90,127.566,180,101,349.0046,633.9735107,164.9509873
90,127.642,180,101,349.0046,633.9735107,164.9509873
90,127.673,180,101,349.0046,633.9735107,164.9509873
90,127.728,180,101,345.82025,637.7111816,126.7883036
90,127.836,180,101,344.6035,640.5247803,107.2249436
91,128.454,90,101,348.81958,646.7296753,48.15351156
92,129.061,90,85,337.66776,637.4837036,31.54548505
92,129.155,90,85,339.075,637.2644653,33.68482263
93,129.814,90,101,352.96347,653.262146,54.58946963
93,129.872,90,101,354.39267,653.0710449,55.75603056
93,129.976,90,101,354.39267,653.0710449,55.75603056
94,130.673,90,85,330.93057,632.1821899,24.08961849
94,130.795,90,85,331.79932,633.0931396,27.11282736
95,131.418,90,101,350.96375,650.0634155,49.80162718
95,131.524,90,101,350.45624,647.9331055,49.27350481
95,131.628,90,101,344.57788,642.1209717,40.17262411
96,132.311,90,85,322.55634,627.5013428,15.81645369
96,132.429,90,85,322.55634,627.5013428,15.81645369
96,132.554,90,85,330.93057,632.1821899,23.94737629
97,133.213,90,101,352.97638,653.0874634,54.70326434
97,133.336,90,101,353.22125,652.7116089,52.57381476
97,133.438,90,101,346.10425,642.0887451,44.3986993
97,133.537,90,101,340.48737,637.2489014,34.48399289
98,134.172,90,85,316.94586,625.9711914,9.346810805
98,134.273,90,85,316.94586,625.9711914,9.346810805
98,134.331,90,85,319.7337,627.5298462,13.39199876
98,134.41,90,85,319.7337,627.5298462,13.39199876
98,134.499,90,85,333.72507,633.7441406,27.45566236
99,135.106,90,101,353.01965,649.882019,54.09777847
99,135.188,90,101,352.69223,650.4058838,53.07001522
99,135.293,90,101,348.81958,646.7296753,47.04817815
99,135.388,90,101,342.94708,640.9293823,37.34441535
99,135.487,90,101,333.75412,632.1531982,27.44913293
99,135.586,90,101,325.10464,629.4678345,18.43382405
100,136.275,90,85,298.4368,623.4098511,-6.539427735
100,136.359,90,85,298.4368,623.4098511,-6.539427735
100,136.414,90,85,301.2598,623.3800659,-2.115060791
100,136.512,90,85,309.6878,623.394165,4.799393944
100,136.612,90,85,320.95792,626.5697021,13.45725664
100,136.713,90,85,328.8192,629.6988525,22.15273678
101,137.378,90,101,349.9342,645.6391602,50.30986086
101,137.452,90,101,349.9342,645.6391602,50.30986086
101,137.535,90,101,347.133,644.0736084,44.87408515
101,137.632,90,101,342.45825,636.5154419,36.83563128
101,137.765,90,101,332.07254,631.1019897,26.12146949
101,137.864,90,101,322.34833,626.3251953,14.45320738
101,137.937,90,101,322.34833,626.3251953,14.45320738
102,138.633,90,85,288.55197,623.5140991,-15.40598466
102,138.718,90,85,289.70535,624.0229492,-14.87547192
102,138.813,90,85,295.84833,623.010437,-10.35957873
102,138.919,90,85,304.10663,622.6907349,-2.87093475
102,139.025,90,85,304.10663,622.6907349,-2.87093475
102,139.086,90,85,319.2758,625.2949219,11.70461214
102,139.208,90,85,331.08936,627.5134277,24.24881799
103,139.826,90,101,349.9342,645.6391602,50.85991658
103,139.881,90,101,350.57294,644.7744751,50.76915044
103,139.982,90,101,350.57294,644.7744751,50.76915044
103,140.019,90,101,350.57294,644.7744751,50.76915044
103,140.075,90,101,344.40973,637.7267456,39.31671657
103,140.173,90,101,337.68323,632.6339722,30.95253675
103,140.304,90,101,326.5787,626.2801514,20.87911463
103,140.401,90,101,315.36636,623.2313232,9.425071589
103,140.508,90,101,306.90793,621.8378906,0.192988139
104,141.191,90,85,278.84085,624.7659912,-25.15421706
104,141.27,90,85,278.84085,624.7659912,-25.15421706
104,141.308,90,85,278.84085,624.7659912,-25.15421706
104,141.362,90,85,284.29147,623.645813,-20.34652015
104,141.455,90,85,292.8334,621.8853149,-13.5756843
104,141.583,90,85,304.19302,620.4363403,-0.660785099
104,141.686,90,85,316.81143,621.6337891,10.31195574
104,141.79,90,85,324.03278,624.3147583,16.75559176
104,141.89,90,85,332.4998,627.4967651,24.95899728
105,142.547,90,101,353.05347,646.8607788,54.07474721
105,142.644,90,101,353.06287,646.6813965,53.00998822
105,142.749,90,101,348.83853,640.4801636,48.1749261
105,142.848,90,101,343.33685,635.6258545,37.0724136
105,142.942,90,101,333.9101,627.4800415,26.6041618
105,143.04,90,101,325.2194,624.9364014,19.10758832
105,143.175,90,101,313.71307,622.1878052,7.049219787
105,143.273,90,101,301.57858,619.786438,-3.578065605
106,143.902,90,85,275.78223,625.2344971,-27.12299335
106,144.006,90,85,275.83292,623.6482544,-25.81643013
106,144.136,90,85,285.51855,622.4830933,-19.67058948
106,144.23,90,85,297.1529,618.6768188,-8.06874626
106,144.333,90,85,305.60236,620.420105,0.09527853
106,144.429,90,85,313.7499,620.6062012,7.807451951
106,144.499,90,85,313.7499,620.6062012,7.807451951
106,144.593,90,85,329.1343,625.1906128,22.4291741
106,144.688,90,85,339.18994,631.1094971,34.67597698
107,145.382,90,101,355.81552,651.6240845,59.05875268
107,145.48,90,101,355.29095,650.1171875,58.47844333
107,145.568,90,101,355.29095,650.1171875,58.47844333
107,145.646,90,101,346.3802,636.7969971,42.13615682
107,145.75,90,101,340.37424,630.838623,34.40906776
107,145.879,90,101,329.42868,624.6657715,22.59061693
107,145.954,90,101,329.42868,624.6657715,22.59061693
107,146.048,90,101,313.7499,620.6062012,7.049490979
107,146.176,90,101,301.1156,619.1570435,-3.609504339
108,146.831,90,85,271.53842,625.279541,-30.88378842
108,146.965,90,85,274.1217,625.7727661,-28.37127878
108,147.059,90,85,285.79883,620.4620361,-18.72524824
108,147.147,90,85,285.79883,620.4620361,-18.72524824
108,147.208,90,85,298.53467,618.7553711,-7.383266829
108,147.304,90,85,307.25897,618.149231,0.188412071
108,147.468,90,85,324.09802,621.1470947,15.24466643
108,147.561,90,85,333.57153,626.3256226,27.12306118
108,147.661,90,85,341.69412,631.3977051,34.89294525
109,148.354,90,101,357.22488,653.038208,63.01877175
109,148.463,90,101,356.91284,651.9589844,62.41035645
109,148.558,90,101,354.72256,646.286499,57.40187489
109,148.711,90,101,344.46057,634.5446167,40.55797009
109,148.81,90,101,335.04834,626.4039307,28.40010135
109,148.919,90,101,328.36118,622.7964478,20.30791762
109,149.024,90,101,328.36118,622.7964478,20.30791762
109,149.086,90,101,311.5243,616.5275879,6.241006267
109,149.218,90,101,298.34088,617.6060791,-5.847924657
109,149.345,90,101,287.31677,619.050293,-17.57403365
110,150.008,90,85,259.9193,633.4310913,-45.60678477
110,150.138,90,85,261.1697,632.2676392,-42.16364684
110,150.214,90,85,261.1697,632.2676392,-42.16364684
110,150.306,90,85,273.29086,623.4390869,-29.62787447
110,150.403,90,85,285.61343,619.317688,-18.74230548
110,150.481,90,85,285.61343,619.317688,-18.74230548
110,150.516,90,85,285.61343,619.317688,-18.74230548
110,150.57,90,85,302.0026,614.7765503,-2.105629645
110,150.667,90,85,310.11563,616.5412598,3.981123808
110,150.768,90,85,310.11563,616.5412598,3.981123808
110,150.826,90,85,326.41464,620.4742432,19.40489055
110,150.959,90,85,337.55118,626.6849976,30.56222207
111,151.625,90,101,354.4667,646.8430786,56.77404318
111,151.76,90,101,354.17166,645.5912476,55.28130886
111,151.889,90,101,345.93393,635.5343018,44.77807945
111,151.985,90,101,337.85364,626.1599731,30.85575747
111,152.093,90,101,330.6032,622.0109253,24.61964722
111,152.219,90,101,318.06598,616.7376099,13.20534477
111,152.318,90,101,306.88397,615.1765137,0.132164555
111,152.415,90,101,298.64694,615.5030518,-7.481266153
111,152.548,90,101,285.66083,617.7368164,-18.23504119
111,152.682,90,101,272.81293,622.6161499,-29.2956669
112,153.344,90,85,252.39014,641.5155029,-57.99505996
112,153.477,90,85,252.64755,638.2948608,-54.23680847
112,153.552,90,85,252.64755,638.2948608,-54.23680847
112,153.634,90,85,264.4503,627.2345581,-38.08947712
112,153.734,90,85,274.89648,620.8036499,-28.40037899
112,153.836,90,85,283.3242,616.8011475,-19.59945165
112,153.97,90,85,294.25372,613.7359619,-9.656624405
112,154.069,90,85,308.53763,615.6514282,0.113438229
112,154.167,90,85,316.10037,615.1925659,9.441696852
112,154.293,90,85,326.97855,617.9567871,20.89582512
112,154.428,90,85,337.5791,625.1012573,31.55650614
113,155.081,90,101,356.20853,646.3011475,60.65766603
113,155.218,90,101,353.12292,642.8463135,56.79751487
113,155.315,90,101,347.27936,634.513855,45.97098978
113,155.414,90,101,340.11362,627.984436,36.20280845
113,155.533,90,101,340.11362,627.984436,36.20280845
113,155.617,90,101,323.9099,616.9289551,17.5012267
113,155.714,90,101,315.50723,615.4317017,10.1033249
113,155.814,90,101,304.5595,613.4378052,-0.549299741
113,155.911,90,101,295.89764,613.2853394,-9.625782599
113,156.015,90,101,287.37082,615.6188354,-16.93292248
113,156.11,90,101,275.7397,619.4200439,-27.68740627
113,156.189,90,101,275.7397,619.4200439,-27.68740627
114,156.895,90,85,249.69444,641.4488525,-58.48974769
114,157.003,90,85,250.69716,641.7562866,-59.0970312
114,157.129,90,85,257.09433,633.3844604,-50.40170837
114,157.227,90,85,265.44333,625.651123,-38.285733
114,157.332,90,85,271.7383,620.8106689,-29.93278329
114,157.462,90,85,284.5319,615.7298584,-19.38920002
114,157.561,90,85,296.4059,613.2590942,-9.533781927
114,157.661,90,85,304.0942,612.8156738,-0.581096368
114,157.766,90,85,311.0854,614.3202515,6.96143196
114,157.857,90,85,323.73303,616.5708008,17.42258594
114,157.965,90,85,331.17062,619.4960327,24.19851115
114,158.09,90,85,340.36606,626.6550293,35.77855467
115,158.727,90,101,355.6414,647.991394,63.0140058
115,158.823,90,101,356.97095,648.1221313,63.43633348
115,158.898,90,101,356.97095,648.1221313,63.43633348
115,158.952,90,101,351.66116,640.4504395,54.2228662
115,159.047,90,101,346.54214,631.437439,46.95779258
115,159.144,90,101,337.89273,624.7880249,31.48639496
115,159.25,90,101,331.1892,619.7178345,24.58021011
115,159.347,90,101,323.9431,615.3505249,18.23618108
115,159.446,90,101,311.0854,614.3202515,5.459439199
115,159.545,90,101,302.71317,612.1598511,-1.327120035
115,159.677,90,101,290.21475,614.0963135,-14.08380385
115,159.769,90,101,278.90787,615.7057495,-24.44567309
115,159.871,90,101,270.0945,619.4785156,-31.5260445
115,160,90,101,259.9247,627.5107422,-41.57878733
116,160.667,90,85,244.70042,649.8432617,-69.08656708
116,160.8,90,85,245.15317,649.8167114,-67.58810158
116,160.928,90,85,249.56744,639.6505127,-58.86631341
116,161.005,90,85,249.56744,639.6505127,-58.86631341
116,161.094,90,85,260.54422,626.9240112,-43.49286779
116,161.194,90,85,270.28192,620.538269,-32.76566663
116,161.297,90,85,277.49692,615.7202759,-24.44152605
116,161.427,90,85,288.4114,612.7436523,-14.86094093
116,161.52,90,85,301.56076,612.7275391,-2.910909259
116,161.617,90,85,310.29404,611.9597778,4.696212825
116,161.752,90,85,321.23236,613.9320068,15.69459941
116,161.884,90,85,332.57822,619.4821777,27.07402099
117,162.542,90,101,353.48798,638.3613281,55.64136369
117,162.671,90,101,350.3698,637.1397095,51.33006095
117,162.768,90,101,341.766,627.5701294,36.6629258
117,162.875,90,101,336.54767,620.7662354,30.86642924
117,163.007,90,101,324.22824,614.8262329,18.44047715
117,163.104,90,101,313.043,611.7800903,7.172783949
117,163.19,90,101,313.043,611.7800903,7.172783949
117,163.244,90,101,300.17996,610.7589722,-5.134175397
117,163.338,90,101,291.77783,611.9349365,-12.74521435
117,163.473,90,101,278.95728,614.1268311,-22.57206669
117,163.566,90,101,267.21677,621.0909424,-35.68253677
117,163.643,90,101,267.21677,621.0909424,-35.68253677
117,163.705,90,101,258.6851,628.5927124,-48.40542911
117,163.797,90,101,252.9983,634.5778809,-55.14850203
117,163.901,90,101,246.66354,646.2879639,-66.4634591
118,164.564,90,85,241.26212,669.4382324,-87.70916751
118,164.624,90,85,241.70766,668.489502,-87.72263821
118,164.753,90,85,241.62842,664.3397827,-83.0721118
118,164.835,90,85,241.62842,664.3397827,-83.0721118
118,164.925,90,85,245.1456,648.8795776,-69.69895783
118,165.053,90,85,249.89047,637.9061279,-58.49061272
118,165.152,90,85,257.59387,626.8666992,-46.92574203
118,165.252,90,85,264.88434,621.291626,-37.6610485
118,165.386,90,85,274.23126,616.0533447,-26.7578272
118,165.48,90,85,286.377,610.7337036,-15.70164162
118,165.581,90,85,294.3184,610.6682129,-8.879906922
118,165.708,90,85,307.48795,610.5108643,1.660568671
118,165.809,90,85,318.6765,613.2024536,14.27947966
118,165.907,90,85,324.88474,615.5027466,21.32273838
119,166.514,90,101,347.3925,632.3378296,48.06527015
119,166.608,90,101,346.1653,630.958313,45.99228016
119,166.706,90,101,341.99203,627.8265991,38.85091911
119,166.806,90,101,336.54767,620.7662354,31.91836192
119,166.902,90,101,325.10574,615.7531738,19.89175934
119,166.979,90,101,325.10574,615.7531738,19.89175934
119,167.032,90,101,313.11188,610.4515381,9.28159135
119,167.135,90,101,304.13458,611.2405396,-0.577931487
119,167.23,90,101,293.12085,610.9146729,-11.16335024
119,167.336,90,101,284.9376,612.2453613,-18.03300956
119,167.459,90,101,271.78754,617.4335938,-29.23690043
119,167.591,90,101,262.50333,623.8759155,-41.58625484
119,167.692,90,101,252.98076,631.414856,-53.26744781
119,167.796,90,101,248.18861,639.9708252,-61.42090623
119,167.928,90,101,242.00482,651.0419312,-71.12125623
120,168.585,90,85,241.9296,683.8812256,-101.5224887
120,168.711,90,85,242.20758,681.8275757,-101.2237874
120,168.809,90,85,241.57848,671.7377319,-92.44020828
120,168.913,90,85,240.25587,664.0773926,-83.73663757
120,169.04,90,85,242.38976,652.625061,-73.60237769
120,169.137,90,85,246.66325,641.2841797,-63.16139355
120,169.249,90,85,251.4007,635.3433838,-56.61450662
120,169.35,90,85,255.65096,628.4901733,-48.44045397
