trial_num,sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
15,16.459,83,101,383.18234,628.1106567382812,147.3105964163052
15,16.522,83,101,384.04828,628.0711669921875,147.98955053321058
15,16.556,83,101,387.08115,625.1243286132812,148.71625239143228
15,16.595,83,101,387.08115,625.1243286132812,148.71625239143228
15,16.617,83,101,399.19052,616.387939453125,152.9589468301031
15,16.683,83,101,399.19052,616.387939453125,152.9589468301031
15,16.719,83,101,399.19052,616.387939453125,152.9589468301031
15,16.759,83,101,399.19052,616.387939453125,152.9589468301031
15,16.824,83,101,431.46875,599.3247680664062,160.19646426681783
15,16.894,83,101,431.46875,599.3247680664062,160.19646426681783
15,16.915,83,101,431.46875,599.3247680664062,160.19646426681783
15,16.931,83,101,456.6341,589.2095947265625,164.48492221214843
15,16.986,83,101,456.6341,589.2095947265625,164.48492221214843
15,17.031,83,101,456.6341,589.2095947265625,164.48492221214843
15,17.053,83,101,484.75897,581.1492309570312,169.44405095802637
15,17.096,83,101,494.01,578.9771118164062,170.3115276776867
15,17.148,83,101,502.54266,575.1393432617188,171.82759336362662
16,17.709,180,85,557.8816,567.6009521484375,-177.69631632305038
16,17.777,180,85,558.0252,566.743408203125,-177.60932768546692
16,17.801,180,85,557.84485,566.8203735351562,-178.3872530814718
16,17.836,180,85,558.11176,567.32568359375,-178.38250044146423
16,17.873,180,85,557.9682,566.8734130859375,-178.18204430964835
16,17.937,180,85,553.4238,567.3556518554688,-179.8425502282207
16,17.972,180,85,553.4238,567.3556518554688,-179.8425502282207
16,18.006,180,85,532.96967,570.5613403320312,178.78660113630764
16,18.042,180,85,522.9746,570.4627075195312,178.01175113007642
16,18.109,180,85,522.9746,570.4627075195312,178.01175113007642
16,18.133,180,85,503.4455,573.1671142578125,174.93621955471485
16,18.169,180,85,494.1381,575.64697265625,175.00615140599228
16,18.203,180,85,494.1381,575.64697265625,175.00615140599228
16,18.269,180,85,494.1381,575.64697265625,175.00615140599228
16,18.304,180,85,494.1381,575.64697265625,175.00615140599228
16,18.337,180,85,494.1381,575.64697265625,175.00615140599228
16,18.372,180,85,494.1381,575.64697265625,175.00615140599228
16,18.449,180,85,494.1381,575.64697265625,175.00615140599228
16,18.482,180,85,494.1381,575.64697265625,175.00615140599228
16,18.503,180,85,494.1381,575.64697265625,175.00615140599228
17,19.095,83,101,365.90833,610.7825927734375,160.70112718852658
17,19.128,83,101,365.5768,611.3224487304688,160.6913279230451
17,19.155,83,101,364.93204,612.5111083984375,161.65417324293537
17,19.233,83,101,364.87418,610.5381469726562,160.6620876129912
17,19.257,83,101,364.91245,610.9844970703125,160.7293582488818
17,19.291,83,101,368.03622,609.8218994140625,161.97870198500146
17,19.37,83,101,373.65286,606.4210815429688,162.7484884529229
17,19.401,83,101,373.65286,606.4210815429688,162.7484884529229
17,19.43,83,101,390.67157,602.319580078125,166.96241149052577
17,19.469,83,101,399.04422,599.8021240234375,169.2486242835422
17,19.531,83,101,407.31143,597.58740234375,170.9574156555341
17,19.568,83,101,417.10117,595.8082885742188,173.38333293764228
17,19.588,83,101,417.10117,595.8082885742188,173.38333293764228
17,19.63,83,101,433.70618,591.0657348632812,176.47799546352724
17,19.698,83,101,444.1892,591.310302734375,178.07957169676524
17,19.727,83,101,444.1892,591.310302734375,178.07957169676524
17,19.752,83,101,444.1892,591.310302734375,178.07957169676524
17,19.786,83,101,444.1892,591.310302734375,178.07957169676524
17,19.852,83,101,444.1892,591.310302734375,178.07957169676524
17,19.902,83,101,491.27557,586.0069580078125,-175.07809558897313
17,19.937,83,101,500.34366,587.8944091796875,-173.397234837028
17,19.96,83,101,510.09592,588.3072509765625,-171.86381750226602
18,20.549,180,85,571.2234,594.7427368164062,-162.27483448431627
18,20.564,180,85,570.9978,594.9983520507812,-162.32082510960345
18,20.598,180,85,572.13214,594.4030151367188,-162.14616874046123
18,20.616,180,85,571.637,594.9564208984375,-163.25182438978524
18,20.653,180,85,571.2117,595.6873779296875,-162.18748354515668
18,20.696,180,85,571.2234,594.7427368164062,-162.27483448431627
18,20.717,180,85,571.48315,595.1771850585938,-162.24704511065616
18,20.768,180,85,567.87006,594.9155883789062,-162.67830894960392
18,20.828,180,85,567.87006,594.9155883789062,-162.67830894960392
18,20.861,180,85,547.96063,590.82470703125,-164.85884746678917
18,20.883,180,85,539.8896,587.47314453125,-167.45872668942002
18,20.924,180,85,529.5632,587.947998046875,-166.80364810631022
18,20.974,180,85,529.5632,587.947998046875,-166.80364810631022
18,21.012,180,85,510.5358,585.2399291992188,-168.17055100718622
18,21.057,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.103,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.14,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.172,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.208,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.273,180,85,499.63184,584.1009521484375,-170.52210393224217
18,21.307,180,85,439.38745,580.312255859375,-174.23436015614539
18,21.341,180,85,439.38745,580.312255859375,-174.23436015614539
18,21.375,180,85,439.38745,580.312255859375,-174.23436015614539
18,21.443,180,85,439.38745,580.312255859375,-174.23436015614539
19,21.997,83,101,349.07837,585.400634765625,176.54199551125387
19,22.064,83,101,349.51318,584.3823852539062,175.02966672869013
19,22.103,83,101,349.2995,584.434326171875,175.02001528500296
19,22.125,83,101,349.57465,584.5128173828125,174.94077782370314
19,22.157,83,101,352.33566,585.97900390625,177.25699955113328
19,22.234,83,101,352.33566,585.97900390625,177.25699955113328
19,22.257,83,101,352.33566,585.97900390625,177.25699955113328
19,22.29,83,101,374.81342,583.0869750976562,-177.2028762493502
19,22.324,83,101,384.67657,582.258544921875,-175.68165022754047
19,22.39,83,101,393.44492,582.9373779296875,-172.80475081587144
19,22.424,83,101,402.6143,583.22900390625,-172.76499013641342
19,22.458,83,101,413.05722,584.1146850585938,-171.1118778274922
19,22.49,83,101,419.5338,584.8720703125,-169.4427654180754
19,22.556,83,101,429.71017,584.7276611328125,-167.2497346036411
19,22.59,83,101,439.6799,587.204833984375,-166.65860138328492
19,22.624,83,101,439.6799,587.204833984375,-166.65860138328492
19,22.691,83,101,439.6799,587.204833984375,-166.65860138328492
19,22.726,83,101,439.6799,587.204833984375,-166.65860138328492
19,22.759,83,101,439.6799,587.204833984375,-166.65860138328492
19,22.793,83,101,486.4651,596.5101318359375,-160.22695456307656
19,22.861,83,101,486.4651,596.5101318359375,-160.22695456307656
19,22.883,83,101,486.4651,596.5101318359375,-160.22695456307656
19,22.926,83,101,513.7624,602.744873046875,-156.27475919573936
19,22.948,83,101,521.6114,607.1524658203125,-153.89216500770812
20,23.55,180,85,575.7516,633.6991577148438,-146.20247304782504
20,23.583,180,85,574.53046,631.2828979492188,-146.02521415034062
20,23.651,180,85,574.1157,634.02587890625,-145.83319769176273
20,23.685,180,85,575.7576,633.2836303710938,-146.20302409052644
20,23.719,180,85,574.01044,631.97900390625,-148.02622987743564
20,23.744,180,85,571.1043,630.4767456054688,-147.99853355262587
20,23.808,180,85,571.1043,630.4767456054688,-147.99853355262587
20,23.843,180,85,552.2751,621.5509643554688,-148.85740711895374
20,23.877,180,85,544.94055,615.9429321289062,-150.5905384450925
20,23.913,180,85,544.94055,615.9429321289062,-150.5905384450925
20,23.98,180,85,527.40027,608.7994995117188,-151.9267023352467
20,24.014,180,85,527.40027,608.7994995117188,-151.9267023352467
20,24.048,180,85,509.2076,601.2161865234375,-153.54233224577771
20,24.081,180,85,509.2076,601.2161865234375,-153.54233224577771
20,24.147,180,85,509.2076,601.2161865234375,-153.54233224577771
20,24.169,180,85,509.2076,601.2161865234375,-153.54233224577771
20,24.213,180,85,472.32315,585.6602783203125,-156.9201822510834
20,24.246,180,85,472.32315,585.6602783203125,-156.9201822510834
20,24.311,180,85,472.32315,585.6602783203125,-156.9201822510834
20,24.346,180,85,472.32315,585.6602783203125,-156.9201822510834
20,24.37,180,85,472.32315,585.6602783203125,-156.9201822510834
20,24.436,180,85,423.5831,572.7109985351562,-160.2544915014322
20,24.472,180,85,423.5831,572.7109985351562,-160.2544915014322
20,24.506,180,85,423.5831,572.7109985351562,-160.2544915014322
20,24.538,180,85,393.78958,565.5442504882812,-163.62954595477188
21,25.126,83,90,339.15744,555.319580078125,-168.0039837877323
21,25.159,83,90,339.41248,555.8914794921875,-168.0184832991706
22,25.754,180,90,357.22644,558.5157470703125,-151.8080832147048
22,25.789,180,90,357.7225,559.927978515625,-151.5875071551557
22,25.826,180,90,357.66223,560.0422973632812,-150.5190711410679
23,26.421,83,90,339.4078,555.1617431640625,-168.7192195141311
23,26.443,83,90,337.3222,554.9122924804688,-167.8306557318216
23,26.523,83,90,337.55945,554.3700561523438,-167.74772444238414
23,26.545,83,90,339.6342,555.1770629882812,-168.64139499267347
23,26.579,83,90,340.81183,555.8064575195312,-167.11831291429246
23,26.613,83,90,345.10406,554.0928955078125,-163.59541747587562
24,27.211,180,90,369.08444,564.6370849609375,-140.7223935994851
24,27.247,180,90,368.59457,564.7365112304688,-140.76638897287134
24,27.316,180,90,368.5243,564.8638305664062,-140.688072919796
24,27.338,180,90,369.1992,565.4210205078125,-140.19757986748138
24,27.374,180,90,368.95856,565.8297729492188,-142.71157736098883
24,27.407,180,90,364.2808,562.1198120117188,-146.49991286393953
25,27.999,83,90,337.9803,553.4713134765625,-170.83609488599862
25,28.033,83,90,337.76062,554.1902465820312,-169.6471804477681
25,28.104,83,90,337.31046,553.4174194335938,-170.89000027035036
25,28.139,83,90,337.7449,553.909423828125,-169.4359889081072
25,28.174,83,90,339.39847,555.613037109375,-167.60035595391474
25,28.21,83,90,344.1331,554.6702880859375,-164.06599631124573
25,28.293,83,90,348.77963,555.2991943359375,-158.78958277807092
26,28.824,180,90,378.4493,571.7785034179688,-129.66101683682194
26,28.892,180,90,378.86423,572.273681640625,-129.21892925789504
26,28.928,180,90,378.6401,572.4360961914062,-129.6019838835105
26,28.963,180,90,378.86423,572.273681640625,-129.12006175312007
26,28.998,180,90,377.47128,573.0723266601562,-129.03912103029364
26,29.064,180,90,376.0279,569.1972045898438,-132.54356359742118
26,29.099,180,90,371.7653,566.6884765625,-138.23484024912193
26,29.122,180,90,366.37408,564.0865478515625,-142.79806319634972
27,29.691,83,90,336.5975,553.8365478515625,-171.03164973203548
27,29.714,83,90,336.3849,553.3544311523438,-170.96045522854675
27,29.753,83,90,336.5975,553.8365478515625,-171.03164973203548
27,29.787,83,90,336.16248,553.34521484375,-171.76039328216848
27,29.853,83,90,336.16248,553.34521484375,-171.0417175264314
27,29.888,83,90,337.9803,553.4713134765625,-169.05108641386227
27,29.922,83,90,343.40378,554.43505859375,-164.25120760122158
27,29.945,83,90,349.44482,554.8665161132812,-160.47213570620437
27,30.022,83,90,354.40662,557.1875610351562,-155.77769967489346
27,30.055,83,90,360.69098,558.680908203125,-151.050504858893
27,30.077,83,90,360.69098,558.680908203125,-151.050504858893
28,30.668,180,90,385.70364,580.240234375,-118.92218556521772
28,30.702,180,90,386.28146,581.2035522460938,-119.13345052095444
28,30.74,180,90,384.88635,580.1094970703125,-119.73050408915186
28,30.807,180,90,386.36154,580.3482055664062,-118.91148411027292
28,30.842,180,90,386.02832,580.8875122070312,-120.30791055078289
28,30.877,180,90,381.43533,577.486083984375,-122.97957914776363
28,30.943,180,90,379.22128,573.9524536132812,-126.95223360233221
28,30.978,180,90,374.44617,569.33984375,-131.02909318881547
28,31.011,180,90,371.0869,565.1010131835938,-139.8038594124303
28,31.034,180,90,365.69403,562.5040283203125,-143.43617320091712
29,31.633,83,90,335.71643,553.6803588867188,-172.1810867177275
29,31.667,83,90,335.19852,553.9215698242188,-171.75046049029103
29,31.737,83,90,334.96332,554.3622436523438,-171.79410884131977
29,31.769,83,90,335.4379,554.212158203125,-172.16975800043642
29,31.804,83,90,335.03366,552.1351928710938,-172.2355790309233
29,31.825,83,90,339.4,554.3975830078125,-168.377132643429
29,31.902,83,90,344.8046,553.1317749023438,-164.29848796824047
29,31.924,83,90,348.55124,555.9993896484375,-158.57486792681016
29,31.957,83,90,348.55124,555.9993896484375,-158.57486792681016
29,31.99,83,90,360.04828,560.1034545898438,-148.7903041597302
29,32.069,83,90,365.6744,561.0057373046875,-145.07050825347207
29,32.092,83,90,369.6851,565.1875,-140.3565617293593
29,32.125,83,90,374.25012,567.3912353515625,-133.12332679164777
30,32.682,180,90,392.64844,592.2266845703125,-108.07100456571075
30,32.715,180,90,392.85187,592.0621337890625,-107.6000181889644
30,32.755,180,90,393.37277,592.3944702148438,-108.10969702530258
30,32.79,180,90,393.2084,592.21337890625,-107.66152075855767
30,32.859,180,90,392.82538,590.5464477539062,-108.66442088670486
30,32.894,180,90,390.13974,586.8380737304688,-112.02878251367792
30,32.918,180,90,386.80048,582.2029418945312,-117.03139537637131
30,32.952,180,90,384.1689,578.1675415039062,-120.79297865590951
30,33.017,180,90,380.06802,573.8557739257812,-125.5025413659005
30,33.05,180,90,377.33102,569.0338745117188,-130.575921592929
30,33.083,180,90,373.0117,566.1766967773438,-136.14885320346988
30,33.115,180,90,369.15033,562.6688232421875,-141.80819292917374
31,33.714,83,90,335.40872,552.4354858398438,-172.9904256662273
31,33.75,83,90,333.11722,552.4638671875,-172.39427691753298
31,33.805,83,90,334.73346,551.6516723632812,-173.7691299358791
31,33.849,83,90,335.02985,551.403076171875,-173.09352964043953
31,33.882,83,90,335.03366,552.1351928710938,-172.370638888991
31,33.914,83,90,339.677,553.134033203125,-168.379899573754
31,33.983,83,90,339.677,553.134033203125,-168.379899573754
31,34.006,83,90,350.1654,553.7191162109375,-158.79680407201315
31,34.039,83,90,356.50677,555.1026000976562,-154.47297703274177
31,34.073,83,90,360.32495,557.3455810546875,-150.08116115658748
31,34.137,83,90,365.34894,560.04443359375,-145.03977588716288
31,34.172,83,90,365.34894,560.04443359375,-145.03977588716288
31,34.205,83,90,375.80655,566.25146484375,-136.205216462735
31,34.272,83,90,378.8504,571.483642578125,-128.05406472253512
31,34.307,83,90,383.39557,575.114013671875,-123.92974635719061
32,34.864,180,90,397.056,604.3248901367188,-96.30785471016779
32,34.93,180,90,397.77246,604.2529296875,-96.88710544574269
32,34.967,180,90,397.66626,604.0951538085938,-96.93009325444524
32,35.001,180,90,397.29907,603.9566650390625,-97.61251728927465
32,35.067,180,90,397.9677,601.5232543945312,-100.52190846698443
32,35.1,180,90,394.6105,595.1156005859375,-103.77060816808907
32,35.135,180,90,393.25345,591.7376098632812,-108.05779768812897
32,35.17,180,90,390.67175,585.3216552734375,-113.07505968923314
32,35.236,180,90,387.4433,581.506103515625,-118.29226402475665
32,35.272,180,90,384.30588,576.8407592773438,-122.00007558436121
32,35.295,180,90,381.33908,571.4649047851562,-127.11455183654226
32,35.328,180,90,376.75146,567.5155029296875,-132.1061793127754
32,35.392,180,90,371.33676,564.4462280273438,-138.24080490605766
32,35.426,180,90,367.0724,561.173828125,-143.46606737382828
32,35.461,180,90,362.82455,557.4531860351562,-149.14478976664807
33,36.019,83,90,335.22995,552.3359985351562,-173.25187082074265
33,36.051,83,90,335.1913,553.1593017578125,-173.20585007124433
33,36.088,83,90,334.75568,552.6680297851562,-173.2145408489881
33,36.125,83,90,335.1872,552.4269409179688,-173.19823820237937
33,36.191,83,90,334.95193,552.8685302734375,-173.24169026607208
33,36.225,83,90,337.96738,551.9762573242188,-170.8382075819544
33,36.258,83,90,342.0336,550.9775390625,-167.6676025188452
33,36.291,83,90,347.63538,550.6371459960938,-163.63287158604956
33,36.358,83,90,352.73593,554.2464599609375,-159.17126257552837
33,36.393,83,90,357.61664,556.2804565429688,-153.44916826293758
33,36.415,83,90,363.0018,558.6215209960938,-149.19785093690064
33,36.449,83,90,367.0646,560.449951171875,-143.43603792125973
33,36.523,83,90,372.4766,563.2684326171875,-140.36465221941265
33,36.557,83,90,377.96344,567.6270141601562,-131.69620126959018
33,36.586,83,90,382.0042,572.2772827148438,-127.11816921568162
33,36.627,83,90,385.27234,574.7528686523438,-123.36704950834064
33,36.682,83,90,388.65225,579.0282592773438,-119.22769133762401
33,36.716,83,90,391.35782,585.0608520507812,-113.67953984900461
34,37.311,180,90,398.69397,616.4389038085938,-85.21632067290258
34,37.343,180,90,399.37857,617.2440185546875,-85.18315590548941
34,37.382,180,90,399.12442,616.934326171875,-85.26180965265847
34,37.404,180,90,400.4739,615.8062744140625,-85.8383630124062
34,37.483,180,90,399.62137,616.8843994140625,-85.2554663821662
34,37.505,180,90,399.7009,614.5028686523438,-87.83226677460607
34,37.538,180,90,398.7952,608.4414672851562,-91.71786281639753
34,37.613,180,90,398.27307,601.1834716796875,-97.18464630284119
34,37.646,180,90,397.16013,596.3536987304688,-101.92301794023655
34,37.669,180,90,394.99487,590.4155883789062,-105.9472066705871
34,37.714,180,90,394.99487,590.4155883789062,-105.9472066705871
34,37.767,180,90,390.02487,582.5243530273438,-116.13008954859706
34,37.8,180,90,386.70105,576.1716918945312,-120.81860109587228
34,37.842,180,90,382.44077,573.421630859375,-125.50953057809829
34,37.876,180,90,378.84344,569.7442626953125,-130.07426323754746
34,37.944,180,90,374.4477,563.984375,-135.71326329082967
34,37.977,180,90,369.6251,560.6911010742188,-141.99340761361034
34,38.0,180,90,365.40393,559.4527587890625,-146.5590404123496
35,38.558,83,90,334.93414,552.5847778320312,-173.06954198006886
35,38.592,83,90,335.4529,550.4014892578125,-173.70226648318499
35,38.631,83,90,336.8522,550.3164672851562,-173.82049303687307
35,38.665,83,90,334.50665,550.8851318359375,-173.97752015478025
35,38.731,83,90,336.32053,551.0066528320312,-173.68778780093157
35,38.763,83,90,339.61136,550.9729614257812,-170.5460872103989
35,38.798,83,90,345.07706,551.10546875,-165.98848036761385
35,38.832,83,90,350.3455,553.4164428710938,-161.25140525717876
35,38.901,83,90,355.94824,554.3016967773438,-155.12975923078565
35,38.922,83,90,361.41272,556.767822265625,-151.46093669256268
35,38.955,83,90,365.95853,559.2265014648438,-146.16736612055618
35,38.991,83,90,370.17633,559.742919921875,-142.58103767264276
35,39.055,83,90,374.5557,564.7730712890625,-136.70888015964533
35,39.087,83,90,379.55768,567.3447875976562,-130.6368084467949
35,39.12,83,90,383.8413,571.5982666015625,-126.37819022717997
35,39.164,83,90,386.96536,575.4656982421875,-121.23870760347054
35,39.232,83,90,390.99155,580.4325561523438,-116.44607197565868
35,39.257,83,90,392.9527,586.6661376953125,-110.90376798166224
35,39.292,83,90,395.39795,590.7501831054688,-106.36592614880396
36,39.876,180,90,399.3313,627.655517578125,-73.79695156394568
36,39.911,180,90,399.6399,627.1182861328125,-73.82660197236173
36,39.947,180,90,399.14633,627.4656372070312,-73.73070460382564
36,40.016,180,90,399.41724,628.6470947265625,-75.17917010083488
36,40.046,180,90,398.8932,627.1610107421875,-75.62041654109542
36,40.08,180,90,398.87082,622.3721313476562,-78.51895493193977
36,40.147,180,90,401.77695,616.5729370117188,-83.68824662054512
36,40.178,180,90,400.94562,612.2154541015625,-88.46933168536933
36,40.213,180,90,400.63788,606.2855834960938,-93.81468726973199
36,40.249,180,90,399.0093,600.2830810546875,-98.32354917504264
36,40.314,180,90,398.79623,595.0671997070312,-102.97778326241063
36,40.347,180,90,395.68155,590.1622924804688,-107.86529158433271
36,40.38,180,90,392.71948,584.4923706054688,-112.11839412946965
36,40.417,180,90,390.52597,580.7278442382812,-116.76298628413628
36,40.483,180,90,387.17264,574.5929565429688,-122.00026457351542
36,40.508,180,90,381.6813,569.1988525390625,-126.1011518959363
36,40.54,180,90,378.87213,567.6265258789062,-130.66994694364095
36,40.573,180,90,375.68112,563.8361206054688,-138.30641172349743
36,40.639,180,90,369.87466,561.0032348632812,-141.98555468428142
36,40.672,180,90,365.80145,558.1948852539062,-147.5490799950157
37,41.272,83,90,336.1452,551.0908813476562,-173.70826796087957
37,41.307,83,90,336.41953,549.8246459960938,-174.67107662229338
37,41.333,83,90,336.33847,551.2897338867188,-173.24341064416197
37,41.368,83,90,336.56674,550.0905151367188,-174.66179075858605
37,41.432,83,90,335.8873,550.5150146484375,-173.20377325083717
37,41.466,83,90,338.70383,550.6272583007812,-171.52446284637477
37,41.499,83,90,343.55505,550.88134765625,-168.15459492513668
37,41.53,83,90,348.49728,551.2451171875,-162.90280943517965
37,41.606,83,90,348.49728,551.2451171875,-162.90280943517965
37,41.628,83,90,360.29633,555.0826416015625,-153.18897147919012
37,41.661,83,90,363.65274,556.0584716796875,-148.18014516205028
37,41.737,83,90,369.60956,558.94287109375,-143.0286072887795
37,41.769,83,90,375.76364,563.2511596679688,-138.2729747273684
37,41.804,83,90,380.01392,565.9976806640625,-131.6180765982491
37,41.826,83,90,382.88882,570.3343505859375,-126.49037220390905
37,41.893,83,90,387.63333,572.7257080078125,-122.8173929863565
37,41.927,83,90,390.03217,577.4356079101562,-117.0580668275522
37,41.961,83,90,392.86118,583.8599243164062,-112.78814011839184
37,41.993,83,90,397.04517,587.74462890625,-108.98279155353309
37,42.059,83,90,398.6838,594.1015014648438,-103.16445202941452
37,42.092,83,90,400.05542,597.4962768554688,-99.96786495780039
37,42.124,83,90,401.96408,604.873779296875,-95.17560407950111
37,42.159,83,90,402.32773,610.6033325195312,-89.80485885702339
38,42.75,180,90,396.65598,639.1021728515625,-63.23789013345379
38,42.782,180,90,396.52264,639.2969360351562,-63.800000539550624
38,42.851,180,90,396.52264,639.2969360351562,-63.233693219754436
38,42.889,180,90,396.7305,640.138671875,-63.282574594771816
38,42.921,180,90,396.57614,638.22314453125,-64.35638084638641
38,42.957,180,90,398.06168,635.428466796875,-68.27453428137751
38,43.025,180,90,400.8769,630.4569702148438,-72.39416234926082
38,43.047,180,90,400.75287,624.3143920898438,-76.33938311698957
38,43.111,180,90,402.07492,619.62939453125,-81.81017880014542
38,43.15,180,90,402.44772,613.4658813476562,-85.82980072989584
38,43.193,180,90,401.9522,606.19873046875,-90.4524447868646
38,43.215,180,90,401.7815,600.7708740234375,-96.5192350866641
38,43.249,180,90,399.24094,597.0818481445312,-100.39343858095619
38,43.316,180,90,397.26108,590.9496459960938,-105.3209418870835
38,43.351,180,90,395.31598,586.2113037109375,-110.88284908704912
38,43.383,180,90,392.67743,582.1738891601562,-114.30541138677044
38,43.416,180,90,389.8437,575.45751953125,-119.92760715778735
38,43.481,180,90,389.8437,575.45751953125,-119.92760715778735
38,43.514,180,90,382.91278,566.4727783203125,-129.11469160341662
38,43.546,180,90,378.34677,564.9851684570312,-135.71435024809767
38,43.579,180,90,373.32983,560.91748046875,-141.37343478719032
38,43.644,180,90,368.4289,557.116943359375,-145.67282732629573
39,44.206,83,90,335.89523,549.3073120117188,-174.59999666756704
39,44.273,83,90,336.40836,548.3322143554688,-174.56550706781633
39,44.311,83,90,336.13104,548.8643798828125,-174.55671439247718
39,44.335,83,90,337.7701,549.072998046875,-175.35534138998196
39,44.369,83,90,337.7701,549.072998046875,-175.35534138998196
39,44.445,83,90,341.92953,550.9462280273438,-171.51544643754144
39,44.466,83,90,346.6454,549.7216796875,-166.53098742220806
39,44.501,83,90,352.25668,550.8746337890625,-161.49904349325976
39,44.534,83,90,357.21353,551.9601440429688,-156.23681433221654
39,44.608,83,90,362.54883,555.1380615234375,-150.49464617484205
39,44.642,83,90,362.54883,555.1380615234375,-150.49464617484205
39,44.664,83,90,372.40558,559.0214233398438,-143.05576008128116
39,44.696,83,90,376.6701,562.2356567382812,-136.28148850908497
39,44.769,83,90,380.9211,565.9956665039062,-131.5977536140423
39,44.803,83,90,385.19913,570.24072265625,-126.53642885668225
39,44.836,83,90,389.89117,574.98779296875,-120.85640027330187
39,44.87,83,90,392.40137,578.6165161132812,-116.79627214091298
39,44.941,83,90,395.40964,583.3547973632812,-111.84413248657626
39,44.961,83,90,398.59613,589.557861328125,-107.25981256505096
39,44.996,83,90,400.09097,594.0139770507812,-101.86135030278797
39,45.07,83,90,401.9253,600.1153564453125,-98.57538560850247
39,45.103,83,90,402.73013,605.4949340820312,-92.42312528297967
39,45.137,83,90,403.0915,611.2313842773438,-87.14441392590106
39,45.161,83,90,403.61844,616.981689453125,-83.18911738042603
40,45.728,180,90,391.0695,648.748046875,-53.327402856298754
40,45.751,180,90,392.83008,649.9865112304688,-53.86285415436032
40,45.789,180,90,391.46832,650.053466796875,-53.77787601141004
40,45.856,180,90,391.46832,650.053466796875,-53.77787601141004
40,45.892,180,90,391.24692,649.21533203125,-54.236265653624436
40,45.927,180,90,392.17896,649.1821899414062,-55.31327721552928
40,45.961,180,90,393.76215,644.106689453125,-57.72449099861117
40,46.028,180,90,393.76215,644.106689453125,-57.72449099861117
40,46.061,180,90,399.65277,633.9523315429688,-65.85947179396166
40,46.082,180,90,399.65277,633.9523315429688,-65.85947179396166
40,46.129,180,90,402.19476,625.4030151367188,-75.63252332811012
40,46.193,180,90,402.99615,619.232177734375,-81.09328441423423
40,46.216,180,90,404.78958,612.9856567382812,-85.04354367947877
40,46.249,180,90,403.4656,609.353515625,-90.48397489468137
40,46.283,180,90,403.2744,601.5429077148438,-95.08687550106941
40,46.35,180,90,401.39975,596.7824096679688,-99.84850532233409
40,46.384,180,90,401.39975,596.7824096679688,-99.84850532233409
40,46.417,180,90,396.96625,585.7454223632812,-108.93972030913548
40,46.45,180,90,394.80524,580.5361938476562,-114.04058022118038
40,46.519,180,90,390.91345,575.9109497070312,-119.28226710116022
40,46.555,180,90,388.05325,571.3417358398438,-123.02820674824498
40,46.587,180,90,383.76657,567.0887451171875,-127.54879140086949
40,46.654,180,90,380.1611,564.43603515625,-131.6254786223801
40,46.689,180,90,377.03494,560.7532958984375,-140.87073802319568
40,46.712,180,90,371.2946,557.0750732421875,-144.7373790928347
41,47.249,83,85,337.7242,549.7119140625,-174.69908364792508
41,47.302,83,85,338.00293,549.1798706054688,-174.70776713747762
41,47.338,83,85,336.315,548.3065185546875,-175.9804886130539
42,47.873,180,101,343.1252,548.4397583007812,-148.53471629632932
42,47.938,180,101,343.79312,549.2291870117188,-148.11240915973727
42,47.965,180,101,342.56543,548.09765625,-148.13106114037933
43,48.562,83,85,333.60135,547.7467651367188,-173.10526545789867
43,48.598,83,85,333.73923,548.4833984375,-173.0382329076918
43,48.626,83,85,333.0667,547.700439453125,-173.08283840808647
43,48.658,83,85,333.08795,547.9879760742188,-173.13087168163062
43,48.725,83,85,333.60135,547.7467651367188,-172.97891029223845
43,48.757,83,85,334.77304,548.8605346679688,-165.84886071638806
44,49.348,180,101,341.4895,548.9637451171875,-123.56127001842619
44,49.382,180,101,341.66986,549.074951171875,-123.89433483313077
44,49.42,180,101,341.4895,548.9637451171875,-123.56127001842619
44,49.454,180,101,341.73853,550.0172119140625,-123.14609977364807
44,49.521,180,101,341.91623,549.4544677734375,-124.9389797277313
45,50.08,83,85,327.98026,544.3687744140625,-170.9153222404014
45,50.144,83,85,327.47736,545.3511962890625,-170.22387076967246
45,50.181,83,85,327.91235,545.8406372070312,-170.93665393145463
45,50.216,83,85,327.9832,545.107666015625,-170.2038020058116
45,50.249,83,85,328.85062,544.9733276367188,-166.21577011672943
45,50.316,83,85,330.51074,545.4692993164062,-160.5393913217689
45,50.349,83,85,331.90582,544.6453247070312,-151.72825860416063
46,50.932,180,101,339.6506,550.146484375,-99.67558266114145
46,50.965,180,101,339.61136,550.9729614257812,-99.64255840585608
46,51.002,180,101,338.6925,549.135498046875,-99.50289596922012
46,51.036,180,101,339.58087,550.6780395507812,-99.60438865034271
46,51.101,180,101,338.6925,549.135498046875,-100.38181477441884
46,51.134,180,101,338.1697,547.791259765625,-104.66272260877129
46,51.17,180,101,336.386,545.3497314453125,-111.7887834345625
46,51.206,180,101,334.4661,544.9224853515625,-118.34391814137837
47,51.798,83,85,322.0634,539.728759765625,-165.89796462758184
47,51.832,83,85,321.85843,540.009033203125,-165.90890438614554
