sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
429.822,2.4000000000000004,2.9000000000000004,-4.159,4.74,-118.5
429.851,2.4000000000000004,2.9000000000000004,-4.16,4.738,-118.212
429.886,2.4000000000000004,2.9000000000000004,-4.163,4.736,-117.844
429.915,2.4000000000000004,2.9000000000000004,-4.164,4.734,-117.625
429.946,2.4000000000000004,2.9000000000000004,-4.166,4.731,-117.223
429.991,2.4000000000000004,2.9000000000000004,-4.168,4.729,-116.847
430.023,2.4000000000000004,2.9000000000000004,-4.169,4.727,-116.609
430.056,2.4000000000000004,2.9000000000000004,-4.171,4.725,-116.265
430.088,2.4000000000000004,2.9000000000000004,-4.172,4.723,-116.015
430.12,2.4000000000000004,2.9000000000000004,-4.174,4.721,-115.736
430.157,2.4000000000000004,2.9000000000000004,-4.175,4.719,-115.445
430.192,2.4000000000000004,2.9000000000000004,-4.177,4.717,-115.165
430.228,2.4000000000000004,2.9000000000000004,-4.178,4.716,-114.918
430.262,2.4000000000000004,2.9000000000000004,-4.179,4.714,-114.695
430.298,2.4000000000000004,2.9000000000000004,-4.181,4.712,-114.458
430.328,2.4000000000000004,2.9000000000000004,-4.182,4.711,-114.254
430.361,2.4000000000000004,2.9000000000000004,-4.183,4.709,-114.023
430.398,2.4000000000000004,2.9000000000000004,-4.184,4.707,-113.85
430.43,2.4000000000000004,2.9000000000000004,-4.185,4.706,-113.675
430.466,2.4000000000000004,2.9000000000000004,-4.186,4.705,-113.515
430.499,2.4000000000000004,2.9000000000000004,-4.187,4.703,-113.349
430.526,2.4000000000000004,2.9000000000000004,-4.187,4.702,-113.231
430.565,2.4000000000000004,2.9000000000000004,-4.188,4.701,-113.073
430.599,2.4000000000000004,2.9000000000000004,-4.189,4.699,-112.964
430.629,0.30000000000000004,0.20000000000000001,-4.189,4.698,-112.877
430.682,0.30000000000000004,0.20000000000000001,-4.19,4.697,-112.91
430.72,0.30000000000000004,0.20000000000000001,-4.19,4.697,-112.95
430.754,0.30000000000000004,0.20000000000000001,-4.19,4.696,-112.998
430.788,0.30000000000000004,0.20000000000000001,-4.19,4.696,-113.038
430.824,0.30000000000000004,0.20000000000000001,-4.19,4.695,-113.084
430.864,0.30000000000000004,0.20000000000000001,-4.19,4.695,-113.118
430.901,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.154
430.934,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.178
430.964,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.194
430.999,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.207
431.03,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.213
431.066,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.215
431.107,0.30000000000000004,0.20000000000000001,-4.191,4.694,-113.215
431.151,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.215
431.175,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.215
431.211,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.215
431.24,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.215
431.266,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.215
431.302,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.214
431.331,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.214
431.366,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.214
431.391,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.214
431.417,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.214
431.46,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.213
431.483,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.213
431.516,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.213
431.54,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.212
431.571,0.30000000000000004,0.20000000000000001,-4.191,4.693,-113.212
431.619,0.5,1.0,-4.191,4.693,-113.211
431.656,0.5,1.0,-4.192,4.691,-113.048
431.695,0.5,1.0,-4.193,4.689,-112.83
